9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6061,Migration Std cell
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6114,Salle CC
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6131,P&R IP TESIC TSMC 16 nm & GF22
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6176,Demonstrateur GF 22 nm
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6182,TESIC + TALITA en GF 40
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6196,Prestation Design Syntheses Tiempo
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7426,TG22
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7453,TTT22 avenant 3
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7463,TTT22B
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7506,TTT22B-WP1
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7541,TTT03
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,8639,Besoin support
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7357,P&R circuit GF 22
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7358,TTU55
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7359,TTT22 - 6 corners add
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7389,TTT07
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7390,TTS18
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7400,TTT22 - Av2
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6200,TEST CHIP TESIC ST28FDSOI
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6201,TALITA & THETA TSMC 22nm
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6224,Assemblage puces théta 22
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6225,Projet eFPGA
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,6239,THETA/TALITA GF12
9103,TIEMPO-SECURE,NULL,http://www.tiempo-ic.com,7335,TTT22 avenant 1
9111,TRIXELL,NULL,https://www.trixell.com/,6173,TRIXELL: Analyse de defaillance
9135,Kapflex Sensors,NULL,http://www.kapflex.com,6063,KHARA
9187,ETH Zurich Gloriastrasse,NULL,https://www.ethz.ch/en.html,7353,Projet collaboratif
10263,ams-OSRAM AG Rapperswill,NULL,http://ams.com/eng,7418,Alboran
10263,ams-OSRAM AG Rapperswill,NULL,http://ams.com/eng,7492,Alboran-Amendment1
10263,ams-OSRAM AG Rapperswill,NULL,http://ams.com/eng,7585,IP DC/DC Automotive
10299,VIBISCUS,NULL,NULL,7500,Vildiur
10299,VIBISCUS,NULL,NULL,7590,VILDIUR-ASIC
10310,DGA Bruz,NULL,http://www.defense.gouv.fr/dga,7450,DRAPEAU
10391,GoPro Technology France SAS,NULL,https://fr.gopro.com/,6093,Gemma
10391,GoPro Technology France SAS,NULL,https://fr.gopro.com/,6186,Gemma2
10412,airmems,NULL,www.airmems.com/,6117,ASIC MEMS
10423,REFLEX CES,NULL,https://www.reflexces.com/,6244,TRNG pour FPGA
10456,Meta,NULL,http://facebook.com,7290,Projet P&R
10456,Meta,NULL,http://facebook.com,7336,Banga
10525,SATT SAYENS,NULL,https://sayens.fr/,6038,SADOR
10541,Bartels Mikrotechnik,NULL,http://www.bartels-mikrotechnik.de,6037,ASIC pour micropompe
10543,HCO,NULL,http://www.healthcareoriginals.com,6057,ASIC médical
11580,Easics,NULL,www.easics.com/,7319,P&R
11625,ams-OSRAM Valencia,NULL,http://ams-osram.com,8647,Design incremental ADC
11652,Withings,NULL,www.withings.com/fr,6181,ASIC
11664,THALES SIX Gennevilliers,NULL,https://www.thalesgroup.com/fr,6081,RFI pour ASIC control Radio
11675,Ledger,NULL,https://www.ledger.com,7394,ASIC Ledger inside - Lavrec
11714,Polyn Technology Ltd.,NULL,http://space-ic.com,7313,POLLUX Design
11714,Polyn Technology Ltd.,NULL,http://space-ic.com,7328,Etude Faisabilité POLLUX
11714,Polyn Technology Ltd.,NULL,http://space-ic.com,7483,Pollux-ADC/DAC
11737,CONTINENTAL Regensburg,NULL,http://www.conti-online.com,8636,Collaboration ASIC
11747,Sifemto,NULL,http://www.sifemto.com/,6036,SIRRAH : ASIC VGA
11748,Cegitek Innovation,NULL,http://cegitek.com/index.php,6043,Migration
11764,Kapsch TrafficCom Vienna,NULL,https://www.kapsch.net,7577,ASIC
11778,ams-OSRAM AG Premstaetten,NULL,http://ams.com/eng,7471,URANUS 2 (CT digital image sensor)
11778,ams-OSRAM AG Premstaetten,NULL,http://ams.com/eng,7489,Design ECC&BIST pour SRAM TSMC 90nm.
11778,ams-OSRAM AG Premstaetten,NULL,http://ams.com/eng,7501,URANUS 2 amendment
11778,ams-OSRAM AG Premstaetten,NULL,http://ams.com/eng,7525,URANUS 2 amendment 2
11778,ams-OSRAM AG Premstaetten,NULL,http://ams.com/eng,7548,Uranus2 -Amendment 3
11778,ams-OSRAM AG Premstaetten,NULL,http://ams.com/eng,7604,ASIC Automotive
11778,ams-OSRAM AG Premstaetten,NULL,http://ams.com/eng,7605,UHF ASIC RFID
11904,STMicroelectronics Catania,NULL,www.st.com,6158,Design DCDC converter
11929,ENSTA,NULL,www.ensta-bretagne.fr,6045,ELNATH
11945,STMicroelectronics (Grenoble 2) SAS,NULL,https://www.st.com/,7496,Support en 7nm
11945,STMicroelectronics (Grenoble 2) SAS,NULL,https://www.st.com/,7306,STAR02 (Projet P)
11945,STMicroelectronics (Grenoble 2) SAS,NULL,https://www.st.com/,6128,Opportunité de Design analog
11945,STMicroelectronics (Grenoble 2) SAS,NULL,https://www.st.com/,6075,design BlueNRG - Regu APMU-LP
12057,Senbiosys,NULL,https://www.senbiosys.com/,6110,I2C slave custom
12058,WoodWelding SA,NULL,http://www.woodwelding.com/,6060,ASIC design
12062,OLYTHE,NULL,http://www.olythe.io,6068,Etude faisabilité
12065,TITAN DEFENSE,NULL,http://www.titan-defense.com,6167,Etude ASIC
12067,Allegro Microsystems Milpitas,NULL,https://www.allegromicro.com/en/,6111,Program ORCA
12067,Allegro Microsystems Milpitas,NULL,https://www.allegromicro.com/en/,6112,Partition Digital STINGRAY
12086,VERMES Microdispensing,NULL,https://www.vermes.com/en/,6059,VIMES
14106,Laclarée Vision,NULL,http://www.laclaree-vision.com/,6241,ASIC lunettes connectées
14146,ISD Integrated System Development,NULL,https://www.isd.gr,6076,accès license calibre
15153,Wise Integration,NULL,http://wise-integration.com/,7569,Wallis - Blocs
15153,Wise Integration,NULL,http://wise-integration.com/,7481,Wallis
15153,Wise Integration,NULL,http://wise-integration.com/,7509,Wallis-Préétude
15153,Wise Integration,NULL,http://wise-integration.com/,6184,WIS01
15157,SwitchESS,NULL,http://www.switchess.fr,6119,SUALOCIN
17186,Trinamix GmbH,NULL,http://www.trinamix.de,6080,ASIC development RFP
17205,SILMACH,NULL,http://silmach.com/index.php/acceuil/,7507,SHAG-ValidPlan
17208,SagaX,NULL,https://sagax.tech,6084,ASIC HV developement and supply
17230,LYNXEMI,NULL,http://www.lynxemi.com,6100,ASIC pour jouet Lynxsemi
17253,NuVasive Paris,NULL,https://endotact.com/,6101,EPSILON Préétude
17265,ALTER Technology (France),NULL,http://www.altertechnology.com,6124,ASIC en obsolecence
17265,ALTER Technology (France),NULL,http://www.altertechnology.com,6183,RFQ flash & voter
17265,ALTER Technology (France),NULL,http://www.altertechnology.com,6197,Assemblage LGA
17279,BME Consulting Suisse,NULL,http://www.sourcing-force.com,6116,LEM01
17280,BOYDSENSE HQ,NULL,https://www.boydsense.com/,6166,Etude système souffle
17288,SiPearl,NULL,https://sipearl.com/,7406,Design sous system
17471,EQUIPIC,NULL,http://www.equipic.com/,6259,P&R pour Axellera-AI
17472,CENTILOC,NULL,http://www.centiloc.com/,6211,ASIC companion chip NFC
17476,Trilite Technologies,NULL,http://www.trilite-tech.com,6130,FPGA to ASIC
17476,Trilite Technologies,NULL,http://www.trilite-tech.com,7419,ASIC Image controller
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7311,CAPELLA-Testchip
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7424,Reprise Capella
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7456,Safety
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7457,CAPELLA-RF-MPW2
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7458,CAPELLA Full mask
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7474,CAPELLA-Digital-MPW2
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7486,Capella-PMU-Validation SIP1
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7503,CAPELLA-PMU-Validation MPW2
17484,Faurecia Clarion Electronics Europe (FR60),NULL,https://www.faurecia-clarion.com/fr/node/2,7504,CAPELLA-PMU-Validation Full Mask
17490,RDS Rhythm Diagnostic Systems (strasbourg),NULL,https://rdsdiag.com/,6151,Pré-étude système piezo audio
17491,Moxtek,NULL,https://moxtek.com/,6137,ASIC - pre-amplifier SDD detector
17493,EUSIL,NULL,http://www.eusil.eu,6155,ASIC design
17496,Netlink communication corp,NULL,https://opulinks.com,6138,Running Springs - P&R Digital Soc IoT
17498,Eric Desplanches,NULL,http://,6139,Design analog - Brevet
17506,Nanoz group,NULL,http://nanoz-group.eu/,6168,NASH : ASIC MOX
17517,MILANDR,NULL,http://www.milandr.biz,6147,MIMOSA
17523,MicroEJ,NULL,https://www.microej.com/,6152,MEDIA - ASIC processeur HWVEE
17525,Numem,NULL,http://www.numem.com,6164,NUNKI
17525,Numem,NULL,http://www.numem.com,6246,NUNKI-Nano
17525,Numem,NULL,http://www.numem.com,6266,Nunki - Power analysis
17525,Numem,NULL,http://www.numem.com,6267,Nunki Packaging
17533,KINEIS,NULL,https://www.kineis.com/,6153,KHAN
17554,SENSE in,NULL,https://sense-in.fr/,6175,Intégration ASIC capteur
17556,MOSAIC Finance,NULL,http://www.mosaicfinance.fr,6165,MIMOSA
17556,MOSAIC Finance,NULL,http://www.mosaicfinance.fr,7295,MIMOSA - essai synthèse
17561,Waviot,NULL,https://waviot.com/,6174,WavIoT: ASIC digitial
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,6179,VEZAD
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,6231,VEZAD - FPGA
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,6249,VEZAD - Model emulation
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,6272,VEZAD2
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,7304,VEZAD2-WP1
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,7401,VEZAD2-IPConv
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,7444,VEZAD3-Spec
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,7493,VEZAD3-P&R
17566,VoxelSensors SRL,NULL,https://www.voxelsensors.com/,7563,VEZAD3-Handoff
17568,Crypto Quantique,NULL,https://www.cryptoquantique.com/,6191,Block Temp Sensor
17569,MICRO CRYSTAL,NULL,https://www.microcrystal.com/,7308,RTC Design
17581,Pharrowtech BV,NULL,NULL,6192,PHAD P&R
17581,Pharrowtech BV,NULL,NULL,7296,PHAD extra works
17581,Pharrowtech BV,NULL,NULL,7480,Besoin support DfT
18583,Neuroloop,NULL,https://neuroloop.de/,6185,ASIC pour implant neurostim
18592,Nyxoah,NULL,http://nyxoah.com,6204,Design PCB+ASIC implant
18597,micledi,NULL,https://www.micledi.com,6189,ASIC pour driver LED
18600,RAD Data Communications,NULL,https://www.rad.com,6227,REDA
18600,RAD Data Communications,NULL,https://www.rad.com,7409,REDA100G - specification & architecture
18600,RAD Data Communications,NULL,https://www.rad.com,7515,REDA100G ASIC
18604,Synthara AG,NULL,https://www.synthara.ai/,7441,P&R
18611,CROUZET,NULL,http://www.crouzet.com,6260,CLAVA
18618,Bosch Sensortec GmbH,NULL,www.bosch-sensortec.com,7282,BOTEIN-Spec
18618,Bosch Sensortec GmbH,NULL,www.bosch-sensortec.com,7283,BOTEIN-Design
18619,Virility Medical,NULL,www.virilitymedical.com,6198,ASIC pour patch medical
18621,Cebi Electromechanical Components Spain S.A.,NULL,https://www.cebi.com/en,6210,CALX : préétude
18621,Cebi Electromechanical Components Spain S.A.,NULL,https://www.cebi.com/en,7303,CALX
18622,DataCan,NULL,https://www.datacan.ca/,6205,ASIC analog
18623,PYTHEAS Technology,NULL,http://pytheas-technology.com/,7315,ASIC
18623,PYTHEAS Technology,NULL,http://pytheas-technology.com/,7582,ADC pour application SONAR
18629,Pulsify Medical,NULL,https://pulsify-medical.com/,6203,PROTSION Préétude
18632,Advanced Bionics AG,NULL," https://advancedbionics.com",6202,ASIC SPD6
18634,Caranx Medical,NULL,https://caranx-medical.com,6208,ASIC pour robot de chirurgie
18635,AXEM Technology,NULL,https://www.axemtec.com/fr/,6209,ASIC mesure
18638,Picotech,NULL,https://picotechscanner.com/fr/,6217,PHAET Layout
18639,EYYES,NULL,http://www.eyyes.com,6223,ERRAI Design & Supply
18644,PV Hardware Solutions,NULL,https://pvhardware.com/,6221,ASIC pour tracker de soleil
18661,MANITTY,NULL,https://www.manitty.com/fr/elementor-622/,6232,Pré-étude ASIC
18686,WeebitNano France,NULL,NULL,6235,WESAT
18686,WeebitNano France,NULL,NULL,6238,WESAT : I/O characterization
18686,WeebitNano France,NULL,NULL,6258,Wesat : WP3
18686,WeebitNano France,NULL,NULL,7272,WESAD - Power cut cell
18686,WeebitNano France,NULL,NULL,7293,WESAT-WP3
18686,WeebitNano France,NULL,NULL,7430,WESAT2
18686,WeebitNano France,NULL,NULL,7610,WESAT-On65
18686,WeebitNano France,NULL,NULL,8624,ECC
18686,WeebitNano France,NULL,NULL,7482,WESAT-DB130
18686,WeebitNano France,NULL,NULL,7517,WESAT-DB130-Amd1
18686,WeebitNano France,NULL,NULL,7533,WESAT-DB130-Amd2
18686,WeebitNano France,NULL,NULL,7544,WESAT-DB130-Amd2-V2
18686,WeebitNano France,NULL,NULL,7571,WESAT-DB130-Amdt3
18686,WeebitNano France,NULL,NULL,7609,WESAT-S130-IP
18691,BeFC,NULL,http://BeFC.global,7292,Etude faisabilité ASIC
18691,BeFC,NULL,http://BeFC.global,7381,ASIC BATEN
18706,Orcasonics Innovation Ltd,NULL,http://,6250,OKDA - ASIC Pulser + Switch
18713,Applied Brain Research Inc.,NULL,https://appliedbrainresearch.com/,7439,Deign service
18718,Equilibr.io,NULL,https://www.equilibr.io/,6269,ASIC comm RFID
18721,Everysight,NULL,https://everysight.com/,6270,ASIC pour AR dans lunettes
18721,Everysight,NULL,https://everysight.com/,7284,ASIC pour AR - faisabilité
18722,Pellenc Energy,NULL,https://www.pellenc-energy.com/,6271,ASIC Power Management
18723,Neologic (VLSI),NULL,https://www.neologicvlsi.com/,7273,@Adi Katav - Formulaire Contact Site Web 22/03/22
18724,SEQUANS ISRAEL,NULL,http://www.sequans;com,7274,P&R ASIC en 12nm
18725,Universidad de Zaragoza,NULL,https://capa.unizar.es/,7275,PQFP160
18726,"Titan Advanced Energy Solutions, Inc",NULL,NULL,7276,Tramontana - WP1
18726,"Titan Advanced Energy Solutions, Inc",NULL,NULL,7277,Tramontana - ASIC
18729,Siclade Technologies,NULL,www.siclade-technologies.com,7291,Design ASIC pour capteur SIC
19736,B&R automation,NULL,https://www.br-automation.com/,7287,ASIC clone FPGA
19736,B&R automation,NULL,https://www.br-automation.com/,7302,FPGA
19738,Ternwaves,NULL,https://www.ternwaves.com,7288,ASIC radio + contrôle digital
19751,Crane Aerospace,NULL,http://www.craneae.com,7297,COXA
19754,Valeo Vision France SAS,NULL,http://www.valeo.fr,7305,Préétude ASIC
19754,Valeo Vision France SAS,NULL,http://www.valeo.fr,7561,VESAT-WP3
19761,RAM Solutions GmbH,NULL,www.ramglobal.com,7318,ASIC
19776,VALID SOLUCIONES TECNOLOGICAS,NULL,https://valid.com/,7309,Design Carte A puce
19776,VALID SOLUCIONES TECNOLOGICAS,NULL,https://valid.com/,7333,Etude faisabilité VENATOR
19787,Ilmsens GmbH,NULL,http://,7332,ADC
19796,VOCSENS,NULL,https://vocsens.com/,7326,Design ASIC
19796,VOCSENS,NULL,https://vocsens.com/,7342,Avenant 1
19796,VOCSENS,NULL,https://vocsens.com/,7393,OxygenB-CG
19796,VOCSENS,NULL,https://vocsens.com/,7478,OXYGENB-Respin
19801,Orga+,NULL,http://www.orgaplus.lu/,7331,Design ASIC - Carte SIM
19802,WHEERE,NULL,http://www.wheere.io,7539,Support pour faisabilité
19809,Infinera,NULL,https://www.infinera.com/,7337,DAC IP - 5nm - Migration
19821,LIGHTRICITY LTD,NULL,http://www.lightricity.co.uk,7354,LILII
19826,VANDEWIELE,NULL,https://www.vandewiele.com/en,7392,VERITATE
19835,Batchone,NULL,http://www.batchone.com/,7360,Asic Design for 2 customers
19839,CLEARDROP,NULL,https://www.cleardrop.tech/,7343,CAPH
19841,TYRI SWEDEN AB,NULL,http://,7350,ASIC Driver LED
19843,MEMPERIENCE,NULL,www.memperience.com,7361,ASIC en interface avec MEMS
19844,IC-LOGIC,NULL,www.ic-logic.de,7349,Design ADC Ultra Low Power
19850,Arçelik Global,NULL,http://www.arcelikglobal.com,7508,ASIC Design
19881,Semidynamics,NULL,https://semidynamics.com/,7475,SAMOS
19884,Intron Electronic Gmbh,NULL,https://www.intron-tech.com/en/index.php,7365,ASIC avec eFPGA
19891,Efficient Computer,NULL,https://www.efficient.computer/,7376,ERRAKIS
19891,Efficient Computer,NULL,https://www.efficient.computer/,7578,P&R
20931,IMPLI AG,NULL,https://www.impli.org/,7405,Projet ASIC médical
20932,Watermelon Co.,NULL,http://www.watermelon-games.com/,7388,GIENA - Préétude
20932,Watermelon Co.,NULL,http://www.watermelon-games.com/,7451,GIENA
20933,Quside Technologies S.L.,NULL,www.quside.com,7494,QUEMENES
20933,Quside Technologies S.L.,NULL,www.quside.com,7512,Quemenes ASIC
20936,SonicEdge Ltd,NULL,https://sonicedge.io/,7398,ASIC pour MEMS - faisabilité
20937,ENERCON Technologies Ltd,NULL,https://enercon.co.il/,7399,Clone du circuit Vishay SI9117
20940,SYRMA SGS,NULL,https://syrmasgs.com,7410,NTAG21X clone asic
20942,"DIODES, INC",NULL,https://www.diodes.com,7422,Diomede Prestudy WP0 (AL8892Q)
20942,"DIODES, INC",NULL,https://www.diodes.com,7427,7 CH LDOs
20942,"DIODES, INC",NULL,https://www.diodes.com,7461,Diomede ASIC WP1-WP2-WP3 (AL8892Q)
20942,"DIODES, INC",NULL,https://www.diodes.com,7547,Addendum Change request DC/DC-UART
20942,"DIODES, INC",NULL,https://www.diodes.com,7584,Addendum 2 UART VARIANT + ESD
20942,"DIODES, INC",NULL,https://www.diodes.com,7603,Diotima - ADC audio Delta-Sigma
20942,"DIODES, INC",NULL,https://www.diodes.com,7614,High-Side Switch
20946,ID4US,NULL,https://www.id4us.fr/,7411,MIRZA
20946,ID4US,NULL,https://www.id4us.fr/,7530,MIRZA- WP7 à WP9
20946,ID4US,NULL,https://www.id4us.fr/,7546,MIRZA - WP7 + 8 + 9
20946,ID4US,NULL,https://www.id4us.fr/,7566,MIRZA Avenant 3
20946,ID4US,NULL,https://www.id4us.fr/,7580,DARIUS Change Request
20946,ID4US,NULL,https://www.id4us.fr/,7617,MIRZA - Avenant6
20953,Legrand France Pyrénées,NULL,http://,7428,ASIC Emmergy light
20954,Schaeffler Toulouse,NULL,https://www.schaeffler.com/en/,7552,VULCANO II
20954,Schaeffler Toulouse,NULL,https://www.schaeffler.com/en/,7553,VULCANO I
20963,CNRS CRHEA,NULL,http://www.crhea.cnrs.fr/,7429,ASIC pour Lidar
20965,EVIDEN Sophia,NULL,http://,7618,Embiez
20973,Steerlight,NULL,https://steerlight.com/,7470,Support Fusa
20973,Steerlight,NULL,https://steerlight.com/,8640,Projet ASIC
20973,Steerlight,NULL,https://steerlight.com/,8650,SABA-Phase préétude
20982,Forest Neurotech LLC,NULL,https://forestneurotech.org/,7446,FLORES - WP0 pré étude
20982,Forest Neurotech LLC,NULL,https://forestneurotech.org/,7459,FLORES - WP1 Spec ASIC
20982,Forest Neurotech LLC,NULL,https://forestneurotech.org/,7513,Flores - WP2- Testchip
20983,ACTIA Automotive,NULL,https://www.actia.com/fr/,7448,High-Performance BLDC pre-driver
20990,JoulWatt,NULL,http://,7467,Besoin Concepteur
20990,JoulWatt,NULL,http://,7468,Besoin de développement
21004,SmartPatch Health,NULL,http://,7484,ASIC Ultralow power - Génération de courant
21006,Gammao,NULL,https://www.gammao.fr/?lang=fr,7485,Selon application client - ultralowpower - wearabl
21009,Imperial Brand,NULL,http://,7488,IZAR
21011,Yongatek,NULL,https://www.yongatek.com/,7497,P&R en 12nm
21011,Yongatek,NULL,https://www.yongatek.com/,8633,YILDIZ
21012,Hazelton Technologies Pty Ltd,NULL,http://www.hazeltontechnologies.com,7491,Implantable Device SoC Design Service
21013,Calian Ltd,NULL,https://www.calian.com/,7490,Migration FPGA to ASIC
21015,TandemLaunch,NULL,https://www.tandemlaunch.com/fr/,7498,ASIC
21018,CERAGON,NULL,http://www.ceragon.com,7529,ASIC Switch ETH
21018,CERAGON,NULL,http://www.ceragon.com,7542,CROZET - WP1
21023,IDUN Technologies,NULL,https://iduntechnologies.com/,7495,ASIC design
21029,LIOM,NULL,http://www.spiden.com,7510,SAMOA
21037,Ceryx Medical,NULL,www.ceryxmedical.com,7518,ASIC
21044,Esploratis,NULL,NULL,7511,Implant monitoring hydrocéphalie
21048,Openchip And Software Technologies SL,NULL,https://openchip.com/,7521,Design & verification
21052,QUALINX,NULL,https://qualinx.io/,7527,QUISTI
21054,MonolithicPowerSystems,NULL,http://monolithicpower.com,7522,MOLENE-WP1
21054,MonolithicPowerSystems,NULL,http://monolithicpower.com,7528,MOLENE-WP2 Design
21056,Precision Neuroscience Corporation USD,NULL,https://precisionneuro.io/,7523,PEGASUS - WP1 Specification
21065,SICOYA GmbH,NULL,http://www.sicoya.com,7540,Besoin sous système numérique
21067,ZAMA,NULL,https://www.zama.ai/,7550,ZLARIN
21067,ZAMA,NULL,https://www.zama.ai/,8629,ZLARIN W1-WP3
21071,Innoviz Technologies,NULL,https://innoviz.tech/,7560,ASIC PM
21073,NOpTRACK,NULL,http://www.noptrack.fr,7557,Miniaturisation POC
21082,CY-COR SAS,NULL,http://,7568,ASIC Cryptomining
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7567,PEGASUS - WP2- ASIC Design kick-off
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7575,PEGASUS - WP2 = ASIC Design Month 1
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7581,PEGASUS - WP2 = ASIC Design Month 2
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7586,PEGASUS - WP2 = ASIC Design Month 3
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7587,PEGASUS - WP3 Prototyping & Pre-Indus
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7588,PEGASUS - WP4 Industrialisation
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7616,PEGASUS - WP2 = ASIC Design month 4
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,7620,PEGASUS - WP2 = ASIC Design
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,8628,PEGASUS - WP2 = ASIC Design month 5
21085,PRECISION NEUROSCIENCE EURO,NULL,https://precisionneuro.io/,8634,Daisy chain wafers
21087,KMC Component,NULL,www.kmckomponentteknoloji.com,7579,ASIC
21091,KWAZAR-IS,NULL,http://,7613,ASIC basic digital
22107,CISTEO Medical,NULL,www.cisteomedical.com,7583,ASIC pour client commun
22111,MSTech Europe,NULL,https://www.mstechcorp.eu/,7598,ASIC peut-être
22112,APPLE Cupertino,NULL,http://www.apple.com,7599,Partenariat avec équipe Layout
22113,Yitran,NULL,https://yitran.com/,7600,ASIC
22114,Spark Microsystems,NULL,https://www.sparkmicro.com/,7607,SOMMERSET
22115,Schaeffler Regensburg,NULL,https://www.schaeffler.com/en/,7606,SoC Asic
22116,thyssenkrupp Presta AG,NULL,https://www.thyssenkrupp-automotive-technology.com/,7612,ASIC automotive
22129,IQM,NULL,https://www.meetiqm.com/,8620,Control ASIC
22131,NXP Semiconductors Austria GmbH,NULL,http://nxp.com,8625,CENDRIC investigation
22132,onsemi BRNO Design Center,NULL,http://onsemi.com,8626,ALCR Design support
22133,Global Foundries Malta,NULL,http://,8627,ASIC/SoC design
22142,Qualcomm Colombes,NULL,http://,8638,QLC01
22150,Movyon Electronics S.r.l,NULL,https://www.movyon.com/en/,8635,toll ASIC
22153,NewCo,NULL,http://,8641,Ventes GAP8
22153,NewCo,NULL,http://,8642,Ventes GAP9
22154,EssilorLuxottica,NULL,https://www.essilorluxottica.com/fr/,8643,Grenat-suite
22166,iNGage,NULL,https://www.ingage-mems.com/,8652,ASIC
22167,Optiver,NULL,https://optiver.com/,8648,Design services
